2,11
4,6
6,1
8,1
10,TRIV
12,2
14,1
16,4
18,1
20,1
22,4
24,1
26,95
28,2
30,1
32,TRIV
34,2
36,1
38,1
40,2
42,2
44,1
46,TRIV
48,1
50,1
52,6
54,TRIV
56,1
58,2
60,1
62,583
64,2
66,1
68,29
70,2
72,2
74,1
76,TRIV
78,1
80,1
82,1926
84,1
86,1
88,2
90,1
92,TRIV
94,58
96,3
98,TRIV
100,4
102,2
104,1
106,16
108,1
110,3
112,2
114,1
116,1
118,2
120,TRIV
122,3
124,2
126,1
128,1
130,2
132,2
134,1
136,4
138,TRIV
140,1
142,TRIV
144,1
146,77
148,2
150,1
152,39
154,2
156,1
158,1
160,4
162,2
164,TRIV
166,92
168,1
170,1
172,2
174,1
176,1
178,10
180,2
