2,TRIV
4,1
6,1
8,TRIV
10,1
12,1
14,TRIV
16,1
18,2
20,TRIV
22,1
24,1
26,TRIV
28,TRIV
30,1
32,TRIV
34,1
36,1
38,TRIV
40,1
42,TRIV
44,TRIV
46,1
48,2
50,TRIV
52,1
54,1
56,TRIV
58,2
60,1
62,TRIV
64,1
66,1
68,TRIV
70,TRIV
72,1
74,TRIV
76,1
78,2
80,TRIV
82,1
84,TRIV
86,TRIV
88,2
90,1
92,TRIV
94,1
96,1
98,TRIV
100,1
102,1
104,TRIV
106,1
108,2
110,TRIV
112,TRIV
114,2
116,TRIV
118,2
120,1
122,TRIV
124,1
126,TRIV
128,TRIV
130,1
132,1
134,TRIV
136,3
138,4
140,TRIV
142,1
144,1
146,TRIV
148,2
150,1
152,TRIV
154,TRIV
156,1
158,TRIV
160,1
162,2
164,TRIV
166,1
168,TRIV
170,TRIV
172,1
174,1
176,TRIV
178,2
180,2
182,TRIV
184,1
186,1
188,TRIV
190,1
192,1
194,TRIV
196,TRIV
198,3
200,TRIV
202,2
204,1
206,TRIV
208,2
210,TRIV
212,TRIV
214,2
216,1
218,TRIV
220,1
222,1
224,TRIV
226,1
228,2
230,TRIV
232,1
234,1
236,TRIV
238,TRIV
240,5
242,TRIV
244,1
246,4
248,TRIV
250,1
252,TRIV
254,TRIV
256,1
258,2
260,TRIV
262,1
264,1
266,TRIV
268,2
270,1
272,TRIV
274,1
276,1
278,TRIV
280,TRIV
282,2
284,TRIV
286,1
288,2
290,TRIV
292,4
294,TRIV
296,TRIV
298,2
300,1
302,TRIV
304,1
306,1
308,TRIV
310,1
312,4
314,TRIV
316,3
318,2
320,TRIV
322,TRIV
324,1
326,TRIV
328,4
330,1
332,TRIV
334,2
336,TRIV
338,TRIV
340,1
342,1
344,TRIV
346,1
348,2
350,TRIV
352,1
354,29
356,TRIV
358,3
360,1
362,TRIV
364,TRIV
366,1
368,TRIV
370,2
372,1
374,TRIV
376,1
378,TRIV
380,TRIV
382,1
384,2
386,TRIV
388,4
390,1
392,TRIV
394,1
396,3
398,TRIV
400,2
402,1
404,TRIV
406,TRIV
408,2
410,TRIV
412,1
414,1
416,TRIV
418,2
420,TRIV
422,TRIV
424,1
426,1
428,TRIV
430,2
432,1
434,TRIV
436,1
438,2
440,TRIV
442,1
444,3
446,TRIV
448,TRIV
450,1
452,TRIV
454,1
456,1
458,TRIV
460,1
462,TRIV
464,TRIV
466,3
468,3
470,TRIV
472,1
474,2
476,TRIV
478,3
480,1
482,TRIV
484,1
486,3
488,TRIV
490,TRIV
492,1
494,TRIV
496,1
498,2
500,TRIV
502,1
504,TRIV
506,TRIV
508,2
510,3
512,TRIV
514,1
516,1
518,TRIV
520,2
522,2
524,TRIV
526,4
528,2
530,TRIV
532,TRIV
534,1
536,TRIV
538,2
540,1
542,TRIV
544,2
546,TRIV
548,TRIV
550,1
552,2
554,TRIV
556,1
558,2
560,TRIV
562,1
564,1
566,TRIV
568,2
570,1
572,TRIV
574,TRIV
576,3
578,TRIV
580,1
582,2
584,TRIV
586,1
588,TRIV
590,TRIV
592,1
594,1
596,TRIV
598,2
600,1
602,TRIV
604,2
606,1
608,TRIV
610,1
612,1
614,TRIV
616,TRIV
618,4
620,TRIV
622,4
624,1
626,TRIV
628,2
630,TRIV
632,TRIV
634,1
636,1
638,TRIV
640,1
642,2
644,TRIV
646,1
648,3
650,TRIV
652,1
654,1
656,TRIV
658,TRIV
660,2
662,TRIV
664,5
666,1
668,TRIV
670,1
672,TRIV
674,TRIV
676,1
678,2
680,TRIV
682,4
684,1
686,TRIV
688,3
690,2
692,TRIV
694,1
696,3
698,TRIV
700,TRIV
702,1
704,TRIV
706,3
708,2
710,TRIV
712,1
714,TRIV
716,TRIV
718,3
720,1
722,TRIV
724,2
726,1
728,TRIV
730,9
732,1
734,TRIV
736,1
738,2
740,TRIV
742,TRIV
744,1
746,TRIV
748,2
750,1
752,TRIV
754,1
756,TRIV
758,TRIV
760,2
762,1
764,TRIV
766,1
768,4
770,TRIV
772,2
774,2
776,TRIV
778,2
780,1
782,TRIV
784,TRIV
786,3
788,TRIV
790,1
792,5
794,TRIV
796,7
798,TRIV
800,TRIV
802,1
804,1
806,TRIV
808,2
810,2
812,TRIV
814,1
816,1
818,TRIV
820,1
822,1
824,TRIV
826,TRIV
828,2
830,TRIV
832,1
834,2
836,TRIV
838,2
840,TRIV
842,TRIV
844,3
846,1
848,TRIV
850,1
852,1
854,TRIV
856,1
858,2
860,TRIV
862,2
864,185
866,TRIV
868,TRIV
870,1
872,TRIV
874,1
876,1
878,TRIV
880,1
882,TRIV
884,TRIV
886,3
888,2
890,TRIV
892,2
894,3
896,TRIV
898,2
900,1
902,TRIV
904,1
906,3
908,TRIV
910,TRIV
912,1
914,TRIV
916,3
918,2
920,TRIV
922,1
924,TRIV
926,TRIV
928,2
930,1
932,TRIV
934,1
936,3
938,TRIV
940,1
942,2
944,TRIV
946,1
948,2
950,TRIV
952,TRIV
954,3
956,TRIV
958,3
960,1
962,TRIV
964,1
966,TRIV
968,TRIV
970,1
972,2
974,TRIV
976,1
978,3
980,TRIV
982,2
984,1
986,TRIV
988,4
990,1
992,TRIV
994,TRIV
996,7
998,TRIV
1000,2
1002,1
1004,TRIV
1006,1
1008,TRIV
1010,TRIV
1012,1
1014,1
1016,TRIV
1018,3
1020,2
1022,TRIV
1024,1
1026,1
1028,TRIV
1030,3
1032,1
1034,TRIV
1036,TRIV
1038,2
1040,TRIV
1042,1
1044,1
1046,TRIV
1048,2
1050,TRIV
1052,TRIV
1054,1
1056,1
1058,TRIV
1060,2
1062,1
1064,TRIV
1066,3
1068,2
1070,TRIV
1072,16
1074,2
1076,TRIV
1078,TRIV
1080,1
1082,TRIV
1084,1
1086,1
1088,TRIV
1090,1
1092,TRIV
1094,TRIV
1096,1
1098,4
1100,TRIV
1102,1
1104,2
1106,TRIV
1108,3
1110,1
1112,TRIV
1114,2
1116,1
1118,TRIV
1120,TRIV
1122,1
1124,TRIV
1126,4
1128,3
1130,TRIV
1132,2
1134,TRIV
1136,TRIV
1138,2
1140,3
1142,TRIV
1144,1
1146,1
1148,TRIV
1150,3
1152,2
1154,TRIV
1156,1
1158,4
1160,TRIV
1162,TRIV
1164,1
1166,TRIV
1168,2
1170,4
1172,TRIV
1174,1
1176,TRIV
1178,TRIV
1180,1
1182,2
1184,TRIV
1186,1
1188,2
1190,TRIV
1192,4
1194,1
1196,TRIV
1198,7
1200,2
1202,TRIV
1204,TRIV
1206,1
1208,TRIV
1210,1
1212,4
1214,TRIV
1216,1
1218,TRIV
1220,TRIV
1222,1
1224,1
1226,TRIV
1228,2
1230,1
1232,TRIV
1234,2
1236,3
1238,TRIV
1240,2
1242,1
1244,TRIV
1246,TRIV
1248,2
1250,TRIV
1252,1
1254,2
1256,TRIV
1258,2
1260,TRIV
1262,TRIV
1264,3
1266,3
1268,TRIV
1270,1
1272,1
1274,TRIV
1276,1
1278,2
1280,TRIV
1282,1
1284,1
1286,TRIV
1288,TRIV
1290,1
1292,TRIV
1294,1
1296,1
1298,TRIV
1300,1
1302,TRIV
1304,TRIV
1306,8
1308,4
1310,TRIV
1312,1
1314,1
1316,TRIV
1318,2
1320,1
1322,TRIV
1324,2
1326,3
1328,TRIV
1330,TRIV
1332,2
1334,TRIV
1336,5
1338,4
1340,TRIV
1342,5
1344,TRIV
1346,TRIV
1348,14
1350,2
1352,TRIV
1354,1
1356,3
1358,TRIV
1360,1
1362,5
1364,TRIV
1366,1
1368,4
1370,TRIV
1372,TRIV
1374,1
1376,TRIV
1378,2
1380,2
1382,TRIV
1384,2
1386,TRIV
1388,TRIV
1390,2
1392,1
1394,TRIV
1396,4
1398,2
1400,TRIV
1402,1
1404,2
1406,TRIV
1408,6
1410,2
1412,TRIV
1414,TRIV
1416,1
1418,TRIV
1420,1
1422,1
1424,TRIV
1426,1
1428,TRIV
1430,TRIV
1432,1
1434,2
1436,TRIV
1438,2
1440,1
1442,TRIV
1444,1
1446,1
1448,TRIV
1450,2
1452,1
1454,TRIV
1456,TRIV
1458,3
1460,TRIV
1462,2
1464,1
1466,TRIV
1468,3
1470,TRIV
1472,TRIV
1474,1
1476,1
1478,TRIV
1480,1
1482,1
1484,TRIV
1486,1
1488,3
1490,TRIV
1492,1
1494,2
1496,TRIV
1498,TRIV
1500,2
1502,TRIV
1504,1
1506,4
1508,TRIV
1510,2
1512,TRIV
1514,TRIV
1516,1
1518,2
1520,TRIV
1522,2
1524,1
1526,TRIV
1528,3
1530,2
1532,TRIV
1534,2
1536,1
1538,TRIV
1540,TRIV
1542,1
1544,TRIV
1546,1
1548,2
1550,TRIV
1552,1
1554,TRIV
1556,TRIV
1558,2
1560,1
1562,TRIV
1564,1
1566,4
1568,TRIV
1570,2
1572,1
1574,TRIV
1576,1
1578,2
1580,TRIV
1582,TRIV
1584,6
1586,TRIV
1588,2
1590,1
1592,TRIV
1594,1
1596,TRIV
1598,TRIV
1600,1
1602,1
1604,TRIV
1606,1
1608,2
1610,TRIV
1612,1
1614,1
1616,TRIV
1618,2
1620,1
1622,TRIV
1624,TRIV
1626,4
1628,TRIV
1630,1
1632,5
1634,TRIV
1636,3
1638,TRIV
1640,TRIV
1642,6
1644,2
1646,TRIV
1648,2
1650,1
1652,TRIV
1654,3
1656,1
1658,TRIV
1660,1
1662,1
1664,TRIV
1666,TRIV
1668,3
1670,TRIV
1672,2
1674,2
1676,TRIV
1678,4
1680,TRIV
1682,TRIV
1684,2
1686,1
1688,TRIV
1690,1
1692,1
1694,TRIV
1696,3
1698,2
1700,TRIV
1702,1
1704,2
1706,TRIV
1708,TRIV
1710,2
1712,TRIV
1714,1
1716,1
1718,TRIV
1720,3
1722,TRIV
1724,TRIV
1726,1
1728,2
1730,TRIV
1732,4
1734,1
1736,TRIV
1738,2
1740,1
1742,TRIV
1744,3
1746,1
1748,TRIV
1750,TRIV
1752,1
1754,TRIV
1756,3
1758,4
1760,TRIV
1762,2
1764,TRIV
1766,TRIV
1768,3
1770,1
1772,TRIV
1774,2
1776,1
1778,TRIV
1780,1
1782,1
1784,TRIV
1786,3
1788,3
1790,TRIV
1792,TRIV
1794,1
1796,TRIV
1798,2
1800,3
1802,TRIV
1804,1
1806,TRIV
1808,TRIV
1810,3
1812,2
1814,TRIV
1816,1
1818,2
1820,TRIV
1822,2
1824,1
1826,TRIV
1828,2
1830,2
1832,TRIV
1834,TRIV
1836,3
1838,TRIV
1840,1
1842,4
1844,TRIV
1846,7
1848,TRIV
1850,TRIV
1852,2
1854,1
1856,TRIV
1858,2
1860,1
1862,TRIV
1864,1
1866,1
1868,TRIV
1870,1
1872,1
1874,TRIV
1876,TRIV
1878,3
1880,TRIV
1882,1
1884,2
1886,TRIV
1888,4
1890,TRIV
1892,TRIV
1894,1
1896,3
1898,TRIV
1900,1
1902,2
1904,TRIV
1906,1
1908,3
1910,TRIV
1912,5
1914,6
1916,TRIV
1918,TRIV
1920,6
1922,TRIV
1924,1
1926,1
1928,TRIV
1930,2
1932,TRIV
1934,TRIV
1936,4
1938,2
1940,TRIV
1942,1
1944,1
1946,TRIV
1948,2
1950,2
1952,TRIV
1954,2
1956,4
1958,TRIV
1960,TRIV
1962,2
1964,TRIV
1966,1
1968,2
1970,TRIV
1972,1
1974,TRIV
1976,TRIV
1978,2
1980,1
1982,TRIV
1984,6
1986,1
1988,TRIV
1990,1
1992,1
1994,TRIV
1996,1
1998,3
2000,TRIV
2002,TRIV
2004,1
2006,TRIV
2008,3
2010,1
2012,TRIV
2014,2
2016,TRIV
2018,TRIV
2020,1
2022,1
2024,TRIV
2026,9
2028,3
2030,TRIV
2032,1
2034,2
2036,TRIV
2038,2
2040,2
2042,TRIV
2044,TRIV
2046,1
2048,TRIV
2050,2
2052,5
2054,TRIV
2056,1
2058,TRIV
2060,TRIV
2062,1
2064,2
2066,TRIV
2068,3
2070,7
2072,TRIV
2074,1
2076,1
2078,TRIV
2080,1
2082,1
2084,TRIV
2086,TRIV
2088,2
2090,TRIV
2092,1
2094,2
2096,TRIV
2098,3
2100,TRIV
2102,TRIV
2104,1
2106,1
2108,TRIV
2110,5
2112,2
2114,TRIV
2116,3
2118,4
2120,TRIV
2122,1
2124,1
2126,TRIV
2128,TRIV
2130,1
2132,TRIV
2134,1
2136,1
2138,TRIV
2140,5
2142,TRIV
2144,TRIV
2146,1
2148,4
2150,TRIV
2152,5
2154,1
2156,TRIV
2158,2
2160,3
2162,TRIV
2164,2
2166,4
2168,TRIV
2170,TRIV
2172,1
2174,TRIV
2176,8
2178,3
2180,TRIV
2182,4
2184,TRIV
2186,TRIV
2188,2
2190,2
2192,TRIV
2194,2
2196,1
2198,TRIV
2200,1
2202,2
2204,TRIV
2206,1
2208,3
2210,TRIV
2212,TRIV
2214,1
2216,TRIV
2218,2
2220,2
2222,TRIV
2224,2
2226,TRIV
2228,TRIV
2230,1
2232,1
2234,TRIV
2236,1
2238,2
2240,TRIV
2242,4
2244,1
2246,TRIV
2248,2
2250,3
2252,TRIV
2254,TRIV
2256,4
2258,TRIV
2260,1
2262,1
2264,TRIV
2266,1
2268,TRIV
2270,TRIV
2272,4
2274,1
2276,TRIV
2278,3
2280,1
2282,TRIV
2284,2
2286,1
2288,TRIV
2290,1
2292,2
2294,TRIV
2296,TRIV
2298,2
2300,TRIV
2302,1
2304,1
2306,TRIV
2308,2
2310,TRIV
2312,TRIV
2314,3
2316,3
2318,TRIV
2320,3
2322,2
2324,TRIV
2326,1
2328,2
2330,TRIV
2332,1
2334,1
2336,TRIV
2338,TRIV
2340,1
2342,TRIV
2344,1
2346,3
2348,TRIV
2350,1
2352,TRIV
2354,TRIV
2356,3
2358,4
2360,TRIV
2362,2
2364,1
2366,TRIV
2368,2
2370,1
2372,TRIV
2374,1
2376,1
2378,TRIV
2380,TRIV
2382,1
2384,TRIV
2386,1
2388,2
2390,TRIV
2392,1
2394,TRIV
2396,TRIV
2398,2
2400,4
2402,TRIV
2404,1
2406,3
2408,TRIV
2410,1
2412,4
2414,TRIV
2416,1
2418,2
