2,1
4,1
6,TRIV
8,1
10,1
12,TRIV
14,1
16,2
18,TRIV
20,1
22,1
24,TRIV
26,2
28,1
30,TRIV
32,1
34,1
36,TRIV
38,1
40,3
42,TRIV
44,1
46,2
48,TRIV
50,1
52,1
54,TRIV
56,2
58,1
60,TRIV
62,1
64,1
66,TRIV
68,2
70,1
72,TRIV
74,1
76,2
78,TRIV
80,1
82,2
84,TRIV
86,2
88,1
90,TRIV
92,1
94,1
96,TRIV
98,1
100,1
102,TRIV
104,1
106,6
108,TRIV
110,2
112,2
114,TRIV
116,2
118,1
120,TRIV
122,1
124,3
126,TRIV
128,1
130,1
132,TRIV
134,3
136,16
138,TRIV
140,1
142,1
144,TRIV
146,2
148,1
150,TRIV
152,2
154,1
156,TRIV
158,1
160,2
162,TRIV
164,1
166,48
168,TRIV
170,1
172,1
174,TRIV
176,2
178,3
180,TRIV
182,1
184,1
186,TRIV
188,1
190,1
192,TRIV
194,5
196,2
198,TRIV
200,2
202,1
204,TRIV
206,36
208,3
210,TRIV
212,2
214,1
216,TRIV
218,1
220,1
222,TRIV
224,1
226,2
228,TRIV
230,1
232,1
234,TRIV
236,2
238,3
240,TRIV
242,1
244,127
246,TRIV
248,1
250,2
252,TRIV
254,1
256,2
258,TRIV
260,1
262,1
264,TRIV
266,2
268,1
270,TRIV
272,1
274,1
276,TRIV
278,2
280,3
282,TRIV
284,1
286,2
288,TRIV
290,3
292,2
294,TRIV
296,4
298,1
300,TRIV
302,1
304,1
306,TRIV
308,1
310,3
312,TRIV
314,7
316,2
318,TRIV
320,2
322,1
324,TRIV
326,8
328,1
330,TRIV
332,3
334,3
336,TRIV
338,1
340,1
342,TRIV
344,1
346,4
348,TRIV
350,1
352,2
354,TRIV
356,4
358,1
360,TRIV
362,2
364,1
366,TRIV
368,2
370,1
372,TRIV
374,1
376,2
378,TRIV
380,1
382,2
384,TRIV
386,2
388,1
390,TRIV
392,1
394,3
396,TRIV
398,2
400,1
402,TRIV
404,5
406,2
408,TRIV
410,1
412,1
414,TRIV
416,4
418,2
420,TRIV
422,1
424,1
426,TRIV
428,2
430,1
432,TRIV
434,1
436,4
438,TRIV
440,1
442,2
444,TRIV
446,12
448,1
450,TRIV
452,1
454,1
456,TRIV
458,1
460,2
462,TRIV
464,3
466,2
468,TRIV
470,1
472,3
474,TRIV
476,2
478,1
480,TRIV
482,1
484,3
486,TRIV
488,2
490,1
492,TRIV
494,1
496,2
498,TRIV
500,1
502,3
504,TRIV
506,2
508,3
510,TRIV
512,1
514,1
516,TRIV
518,2
520,2
522,TRIV
524,23
526,2
528,TRIV
530,3
532,1
534,TRIV
536,2
538,1
540,TRIV
542,4
544,89
546,TRIV
548,1
550,2
552,TRIV
554,1
556,6
558,TRIV
560,1
562,1
564,TRIV
566,2
568,1
570,TRIV
572,2
574,3
576,TRIV
578,1
580,2
582,TRIV
584,1
586,6
588,TRIV
590,1
592,1
594,TRIV
596,2
598,1
600,TRIV
602,2
604,1
606,TRIV
608,1
610,1
612,TRIV
614,5
616,4
618,TRIV
620,2
622,1
624,TRIV
626,4
628,2
630,TRIV
632,1
634,1
636,TRIV
638,1
640,268
642,TRIV
644,1
646,2
648,TRIV
650,1
652,1
654,TRIV
656,440
658,2
660,TRIV
662,2
664,1
666,TRIV
668,1
670,2
672,TRIV
674,1
676,2
678,TRIV
680,2
682,1
684,TRIV
686,4
688,2
690,TRIV
692,1
694,3
696,TRIV
698,3
700,1
702,TRIV
704,3
706,2
708,TRIV
710,1
712,6
714,TRIV
716,2
718,1
720,TRIV
722,3
724,1
726,TRIV
728,2
730,1
732,TRIV
734,1
736,4
738,TRIV
740,2
742,1
744,TRIV
746,2
748,1
750,TRIV
752,1
754,3
756,TRIV
758,2
760,1
762,TRIV
764,1
766,10
768,TRIV
770,3
772,2
774,TRIV
776,2
778,1
780,TRIV
782,2
784,5
786,TRIV
788,1
790,4
792,TRIV
794,3
796,2
798,TRIV
800,1
802,1
804,TRIV
806,2
808,4
810,TRIV
812,1
814,1
816,TRIV
818,1
820,1
822,TRIV
824,3
826,2
828,TRIV
830,1
832,4
834,TRIV
836,6
838,2
840,TRIV
842,3
844,1
846,TRIV
848,1
850,1
852,TRIV
854,1
856,2
858,TRIV
860,2
862,8
864,TRIV
866,2
868,1
870,TRIV
872,1
874,1
876,TRIV
878,1
880,3
882,TRIV
884,3
886,2
888,TRIV
890,2
892,3
894,TRIV
896,2
898,1
900,TRIV
902,1
904,7
906,TRIV
908,3
910,1
912,TRIV
914,47
916,2
918,TRIV
920,1
922,5
924,TRIV
926,4
928,1
930,TRIV
932,1
934,3
936,TRIV
938,1
940,2
942,TRIV
944,1
946,4
948,TRIV
950,2
952,2
954,TRIV
956,4
958,1
960,TRIV
962,1
964,3
966,TRIV
968,1
970,2
972,TRIV
974,1
976,4
978,TRIV
980,2
982,1
984,TRIV
986,4
988,1
