2,1
4,1
6,TRIV
8,1
10,1
12,TRIV
14,1
16,1
18,TRIV
20,1
22,2
24,TRIV
26,1
28,1
30,TRIV
32,2
34,1
36,TRIV
38,1
40,1
42,TRIV
44,1
46,3
48,TRIV
50,1
52,2
54,TRIV
56,1
58,1
60,TRIV
62,2
64,1
66,TRIV
68,1
70,1
72,TRIV
74,2
76,1
78,TRIV
80,1
82,3
84,TRIV
86,1
88,2
90,TRIV
92,2
94,1
96,TRIV
98,1
100,1
102,TRIV
104,1
106,1
108,TRIV
110,1
112,3
114,TRIV
116,4
118,2
120,TRIV
122,2
124,1
126,TRIV
128,1
130,2
132,TRIV
134,1
136,1
138,TRIV
140,2
142,2
144,TRIV
146,1
148,1
150,TRIV
152,3
154,1
156,TRIV
158,2
160,1
162,TRIV
164,1
166,3
168,TRIV
170,1
172,2
174,TRIV
176,1
178,1
180,TRIV
182,2
184,2
186,TRIV
188,1
190,1
192,TRIV
194,1
196,1
198,TRIV
200,3
202,2
204,TRIV
206,3
208,1
210,TRIV
212,3
214,2
216,TRIV
218,2
220,1
222,TRIV
224,1
226,1
228,TRIV
230,1
232,2
234,TRIV
236,1
238,1
240,TRIV
242,2
244,3
246,TRIV
248,1
250,3
252,TRIV
254,1
256,3
258,TRIV
260,1
262,2
264,TRIV
266,1
268,1
270,TRIV
272,2
274,1
276,TRIV
278,1
280,1
282,TRIV
284,2
286,3
288,TRIV
290,1
292,4
294,TRIV
296,8
298,2
300,TRIV
302,2
304,1
306,TRIV
308,1
310,1
312,TRIV
314,1
316,4
318,TRIV
320,3
322,2
324,TRIV
326,3
328,1
330,TRIV
332,3
334,1
336,TRIV
338,2
340,2
342,TRIV
344,1
346,1
348,TRIV
350,1
352,3
354,TRIV
356,1
358,2
360,TRIV
362,3
364,1
366,TRIV
368,4
370,1
372,TRIV
374,2
376,1
378,TRIV
380,1
382,3
384,TRIV
386,1
388,2
390,TRIV
392,2
394,1
396,TRIV
398,1
400,2
402,TRIV
404,3
406,1
408,TRIV
410,2
412,2
414,TRIV
416,1
418,1
420,TRIV
422,2
424,2
426,TRIV
428,1
430,1
432,TRIV
434,2
436,1
438,TRIV
440,1
442,4
444,TRIV
446,1
448,2
450,TRIV
452,2
454,1
456,TRIV
458,1
460,1
462,TRIV
464,1
466,4
468,TRIV
470,2
472,3
474,TRIV
476,1
478,2
480,TRIV
482,2
484,1
486,TRIV
488,1
490,2
492,TRIV
494,2
496,1
498,TRIV
500,1
502,6
504,TRIV
506,1
508,5
510,TRIV
512,2
514,2
516,TRIV
518,1
520,1
522,TRIV
524,7
526,4
528,TRIV
530,3
532,2
534,TRIV
536,3
538,1
540,TRIV
542,3
544,1
546,TRIV
548,2
550,3
552,TRIV
554,1
556,12
558,TRIV
560,1
562,2
564,TRIV
566,1
568,1
570,TRIV
572,3
574,1
576,TRIV
578,2
580,3
582,TRIV
584,1
586,3
588,TRIV
590,1
592,2
594,TRIV
596,1
598,1
600,TRIV
602,4
604,1
606,TRIV
608,2
610,1
612,TRIV
614,1
616,1
618,TRIV
620,3
622,2
624,TRIV
626,3
628,1
630,TRIV
632,2
634,2
636,TRIV
638,1
640,1
642,TRIV
644,1
646,3
648,TRIV
650,1
652,2
654,TRIV
656,1
658,1
660,TRIV
662,4
664,2
666,TRIV
668,2
670,1
672,TRIV
674,1
676,4
678,TRIV
680,1
682,2
684,TRIV
686,5
688,1
690,TRIV
692,2
694,5
696,TRIV
698,1
700,2
702,TRIV
704,5
706,1
708,TRIV
710,2
712,3
714,TRIV
716,1
718,2
720,TRIV
722,6
724,1
726,TRIV
728,4
730,1
732,TRIV
734,2
736,1
738,TRIV
740,1
742,2
744,TRIV
746,3
748,1
750,TRIV
752,2
754,1
756,TRIV
758,1
760,2
762,TRIV
764,2
766,1
768,TRIV
770,1
772,4
774,TRIV
776,4
778,2
780,TRIV
782,3
784,1
786,TRIV
788,2
790,5
792,TRIV
794,1
796,3
798,TRIV
800,2
802,2
804,TRIV
806,1
808,1
810,TRIV
812,2
814,2
816,TRIV
818,1
820,1
822,TRIV
824,1
826,1
828,TRIV
830,2
832,3
834,TRIV
836,1
838,4
840,TRIV
842,6
844,2
846,TRIV
848,2
850,1
852,TRIV
854,1
856,1
858,TRIV
860,1
862,7
864,TRIV
866,4
868,2
870,TRIV
872,2
874,1
876,TRIV
878,1
880,1
882,TRIV
884,1
886,4
888,TRIV
890,4
892,3
894,TRIV
896,4
898,2
900,TRIV
902,2
904,1
906,TRIV
908,1
910,2
912,TRIV
914,3
916,1
918,TRIV
920,2
922,7
924,TRIV
926,1
928,2
930,TRIV
932,2
934,1
936,TRIV
938,1
940,3
942,TRIV
944,1
946,8
948,TRIV
950,1
952,4
954,TRIV
956,3
958,2
960,TRIV
962,2
964,1
966,TRIV
968,1
970,3
972,TRIV
974,1
976,7
978,TRIV
980,1
982,2
984,TRIV
986,3
988,1
