1,1
3,1
5,TRIV
7,1
9,1
11,TRIV
13,1
15,TRIV
17,TRIV
19,1
21,1
23,TRIV
25,TRIV
27,1
29,TRIV
31,1
33,1
35,TRIV
37,1
39,2
41,TRIV
43,1
45,TRIV
47,TRIV
49,1
51,1
53,TRIV
55,TRIV
57,1
59,TRIV
61,1
63,1
65,TRIV
67,2
69,1
71,TRIV
73,1
75,TRIV
77,TRIV
79,1
81,2
83,TRIV
85,TRIV
87,1
89,TRIV
91,1
93,1
95,TRIV
97,1
99,1
101,TRIV
103,1
105,TRIV
107,TRIV
109,3
111,2
113,TRIV
115,TRIV
117,1
119,TRIV
121,1
123,2
125,TRIV
127,1
129,1
131,TRIV
133,2
135,TRIV
137,TRIV
139,1
141,1
143,TRIV
145,TRIV
147,1
149,TRIV
151,2
153,1
155,TRIV
157,1
159,4
161,TRIV
163,1
165,TRIV
167,TRIV
169,1
171,1
173,TRIV
175,TRIV
177,2
179,TRIV
181,1
183,1
185,TRIV
187,1
189,1
191,TRIV
193,2
195,TRIV
197,TRIV
199,6
201,1
203,TRIV
205,TRIV
207,2
209,TRIV
211,2
213,1
215,TRIV
217,1
219,1
221,TRIV
223,1
225,TRIV
227,TRIV
229,1
231,1
233,TRIV
235,TRIV
237,2
239,TRIV
241,1
243,4
245,TRIV
247,1
249,2
251,TRIV
253,1
255,TRIV
257,TRIV
259,1
261,1
263,TRIV
265,TRIV
267,1
269,TRIV
271,1
273,1
275,TRIV
277,3
279,2
281,TRIV
283,1
285,TRIV
287,TRIV
289,2
291,3
293,TRIV
295,TRIV
297,1
299,TRIV
301,1
303,1
305,TRIV
307,1
309,2
311,TRIV
313,4
315,TRIV
317,TRIV
319,2
321,1
323,TRIV
325,TRIV
327,1
329,TRIV
331,2
333,2
335,TRIV
337,1
339,1
341,TRIV
343,1
345,TRIV
347,TRIV
349,1
351,263
353,TRIV
355,TRIV
357,1
359,TRIV
361,2
363,1
365,TRIV
367,2
369,1
371,TRIV
373,1
375,TRIV
377,TRIV
379,1
381,3
383,TRIV
385,TRIV
387,1
389,TRIV
391,1
393,5
395,TRIV
397,6
399,1
401,TRIV
403,2
405,TRIV
407,TRIV
409,1
411,1
413,TRIV
415,TRIV
417,5
419,TRIV
421,1
423,1
425,TRIV
427,3
429,1
431,TRIV
433,1
435,TRIV
437,TRIV
439,1
441,2
443,TRIV
445,TRIV
447,1
449,TRIV
451,1
453,1
455,TRIV
457,1
459,3
461,TRIV
463,2
465,TRIV
467,TRIV
469,1
471,2
473,TRIV
475,TRIV
477,1
479,TRIV
481,1
483,3
485,TRIV
487,2
489,1
491,TRIV
493,1
495,TRIV
497,TRIV
499,1
501,2
503,TRIV
505,TRIV
507,2
509,TRIV
511,1
513,1
515,TRIV
517,2
519,2
521,TRIV
523,3
525,TRIV
527,TRIV
529,4
531,1
533,TRIV
535,TRIV
537,1
539,TRIV
541,2
543,2
545,TRIV
