2,24
4,1
6,1
8,2
10,1
12,TRIV
14,8
16,1
18,1
20,1
22,17
24,3
26,2
28,99
30,2
32,6
34,TRIV
36,11
38,2
40,7
42,2
44,12
46,TRIV
48,3
50,2
52,5
54,3
56,TRIV
58,3
60,3
62,2
64,5
66,2
68,2
70,3
72,2
74,4
76,27
78,TRIV
80,2
82,333
84,15
86,2
88,39
90,2
92,TRIV
94,3
96,2
98,2
100,TRIV
102,6
104,772
106,5
108,2
110,2
112,3409
114,17
116,1090
118,3
120,2
122,TRIV
124,3
126,3
128,2
130,3
132,2
134,4
136,5
138,TRIV
140,2
142,5
144,TRIV
146,2
148,11
150,2
152,4
154,31
156,2
158,888
160,3
162,2
164,8
166,TRIV
168,66
170,2
172,13
174,7
176,2
178,15
180,2
182,2
184,TRIV
186,3
188,TRIV
190,5
192,2
194,12
196,3
198,2
200,4
202,9
204,4
206,6
208,3
210,TRIV
212,2
214,3
216,2
218,2
220,79
222,2
224,REM
226,3
228,3
230,TRIV
232,TRIV
234,3
236,2
238,REM
240,3
242,16
244,3
246,2
248,2
250,5
252,2
254,TRIV
256,39
258,2
260,2
262,9
264,3
266,2
268,47
270,3
272,2
274,11
276,TRIV
278,2
280,3
282,5
284,4
286,21
288,2
290,2
292,33
294,136
296,2
298,TRIV
300,2
302,2
304,3
306,2
308,16
310,5
312,28
314,768
316,25
318,2
320,TRIV
322,TRIV
324,5
326,10
328,3
330,2
332,2
334,3
336,2
338,2
340,3
342,TRIV
344,76
346,3
348,2
350,2
352,5
354,3
356,2
358,1607
360,3
362,2
364,TRIV
366,2
368,TRIV
370,5
372,2
374,24
376,11
378,2
380,2
382,9
384,3
386,TRIV
388,3
390,2
392,2
394,REM
396,937
398,2
400,41
402,2
404,568
406,11
408,TRIV
410,4
412,57
414,TRIV
416,2
418,99
420,2
422,2
424,3
426,2
428,2
430,TRIV
432,2
434,4
436,3
438,6
440,2
442,173
444,4
446,2
448,3
450,2
452,TRIV
454,17
456,2
458,2
460,TRIV
462,2
464,48
466,3
468,2
470,2
472,529
474,TRIV
476,2
478,3
480,16
482,2
484,7
486,2
488,2
490,3
492,2
494,1060
496,TRIV
498,2
500,2
502,5
504,4
506,TRIV
508,967
510,2
512,2
514,7
516,2
518,TRIV
520,11
522,2
524,2
526,2
528,8
530,4
532,13
534,3
536,6
538,503
540,TRIV
542,6
544,19
546,3
548,2192
550,3
552,TRIV
554,40
556,9
558,8
560,10
562,TRIV
564,19
566,10
568,91
570,3
572,4
574,3
576,225
578,34
580,3
582,29
584,TRIV
586,9
588,3
590,6
592,57
594,13
596,698
598,TRIV
600,9
602,6
604,5
606,TRIV
608,6
610,5
612,5
614,140
616,3
618,3
620,4
622,5
624,5
626,10
628,TRIV
630,4
632,14
634,351
636,6
638,4
640,3
642,6
644,TRIV
646,5
648,3
650,TRIV
652,5
654,4
656,218
658,2199
660,6
662,4
664,3
666,29
668,4
670,3
672,TRIV
674,80
676,3
678,3
680,58
682,9
684,3
686,22
688,REM
690,TRIV
692,98
694,TRIV
696,3
698,4
700,3
702,8
704,4
706,7
708,28
710,4
